NAME,URL
Apple Mutual,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/applemutualfund/AMF
Appollo Stones ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/appollostones/ASL03
APR,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/apr/APR
APS India,https://www.moneycontrol.com/india/stockpricequote/apsindia/australianpremiumsolarindia/APSIL
APS-Star Ind,https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/apsstarindustries/APS
Apt Packagings,https://www.moneycontrol.com/india/stockpricequote/aptpackagings/aptpackagings/AP34
Aptech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/aptech/A11
Aptus Ind,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aptusindustries/AI66
APTUS VALUE,https://www.moneycontrol.com/india/stockpricequote/financehousing/aptusvaluehousingfinanceindia/AVH
Aqua Logistics,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/aqualogistics/AL14
Aqualand India ,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/aqualandindia/AIL02
Aquamarine Food,https://www.moneycontrol.com/india/stockpricequote/aquaculture/aquamarinefoodproducts/AFP
Arabian Petrole,https://www.moneycontrol.com/india/stockpricequote/lubricants/arabianpetroleum/APL05
Arambhan,https://www.moneycontrol.com/india/stockpricequote/hotels/arambhanhospitality/CBC
Aramusk Infra,https://www.moneycontrol.com/india/stockpricequote/hotels/aramuskinfrastructureinvestments/AII
Aravali Pipes,https://www.moneycontrol.com/india/stockpricequote/plastics/aravaliindia/AI20
Aravali Sec,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/aravalisecuritiesfinance/ASF01
ARC Finance,https://www.moneycontrol.com/india/stockpricequote/financegeneral/arcfinance/ARC01
Arcee Ind,https://www.moneycontrol.com/india/stockpricequote/plastics/arceeindustries/AI21
Arch Pharmalabs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/archpharmalabs/AP30
Archana Soft,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/archanasoftware/AS20
Archean Chem,https://www.moneycontrol.com/india/stockpricequote/chemicals/archeanchemicalindustries/ACI05
Archidply Decor,https://www.moneycontrol.com/india/stockpricequote/archidplydecor/archidplydecor/ADL
Archidply Ind,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/archidplyindustries/AI
Archies,https://www.moneycontrol.com/india/stockpricequote/printingstationery/archies/A15
Archit Organosy,https://www.moneycontrol.com/india/stockpricequote/chemicals/architorganosys/SCL07
ARCL Organics,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arclorganics/AO06
Arco Leasing,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arcoleasing/ALL
Arcotech,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/arcotech/A17
Arcuttipore Tea,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/arcuttiporeteacompany/ATC
Ardi Investment,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ardiinvestmentstradingcompany/AIT02
Arex Industries,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/arexindustries/AI22
Arfin India,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/arfinindia/AI70
Arham Fiscal,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arhamfiscal/AF24
Arham Tech,https://www.moneycontrol.com/india/stockpricequote/electronicgoods/arhamtechnologies/AT25
Arhant Suede,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arhantsuede/AS16
Arhat Ind,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/arhatindustries/AI35
Aries Agro,https://www.moneycontrol.com/india/stockpricequote/fertilisers/ariesagro/AA02
Arihant Academy,https://www.moneycontrol.com/india/stockpricequote/educationalinstitutions/arihantacademy/AA18
Arihant Avenues,https://www.moneycontrol.com/india/stockpricequote/arihantavenues/arihantavenuescredit/AAC02
Arihant Capital,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arihantcapitalmarkets/ACM02
Arihant Classic,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/arihantclassicfinance/ACF04
Arihant Corpora,https://www.moneycontrol.com/india/stockpricequote/trading/arihantcorporation/ACL05
Arihant Cotsyn,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/arihantcotsyn/AC07
Arihant Enter,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/arihantenterprises/AE08
Arihant Found,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/arihantfoundationshousing/AFH
Arihant Ind,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/arihantindustries/AI23
Arihant Institu,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arihantinstitute/AI78
Arihant Steel,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/arihantsteelalloys/ASA02
Arihant Super,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/arihantsuperstructures/SMC07
Arihant Thermo,https://www.moneycontrol.com/india/stockpricequote/plastics/arihantthermoware/AT07
Arihant Threads,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/arihantthreads/AT08
Arihants Sec,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arihantssecurities/AS07
Aris Int,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arisinternational/AI69
Aristo Bio-Tech,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/aristobiotechlifescience/ABL04
Arlabs,https://www.moneycontrol.com/india/stockpricequote/dyespigments/arlabs/A04
Arlem Breweries,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/arlembreweries/AB12
ARM Polymers,https://www.moneycontrol.com/india/stockpricequote/packaging/armpolymers/ARM
Armaan Electric,https://www.moneycontrol.com/india/stockpricequote/computershardware/armaanelectric/AE09
Arman Financial,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/armanfinancialservices/AFS04
Arman Holdings,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/armanholdings/AH9
Arnav Corp,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/arnavcorporation/PFI01
Arnold Holdings,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arnoldholdings/AH08
Aro Granite,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/arograniteindustries/AGI01
Arochem Silvass,https://www.moneycontrol.com/india/stockpricequote/detergents/arochemsilvassa/AS14
Aroni Comm,https://www.moneycontrol.com/india/stockpricequote/financegeneral/aronicommercials/ACI06
Arora Fibres,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/arorafibres/AF13
Arpan Leasing,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arpanleasingcompany/ALC01
Arraycom India,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/arraycomindia/AI46
Arrow Greentech,https://www.moneycontrol.com/india/stockpricequote/plastics/arrowgreentech/ACP
Arrow Textiles,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/arrowtextiles/AT20
Arrowhead,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/arrowheadseperationengineering/ASE01
Arshiya,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/arshiya/AI60
ARSS Infra,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/arssinfrastructureprojects/AIP
Art Nirman,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/artnirman/AN
Artech Power,https://www.moneycontrol.com/india/stockpricequote/electricequipment/artechpowerproducts/APP02
Artedz Fabs,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/artedzfabs/AF26
Artefact,https://www.moneycontrol.com/india/stockpricequote/engineering/artefactprojects/AP32
Artemis Elect,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/artemiselectricalsprojects/AE22
Artemis Global ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/artemisgloballifescience/AGL03
Arti Agro Indus,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/artiagroindustries/AAI06
Artillegenc Bio,https://www.moneycontrol.com/india/stockpricequote/chemicals/artillegencebioinnovations/ABI
Artson Engg,https://www.moneycontrol.com/india/stockpricequote/engineering/artsonengineering/AE10
Arun Mantex,https://www.moneycontrol.com/india/stockpricequote/packaging/arunmantex/AM05
Arun Pipes,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/arunpipes/AP13
Arun Processors,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/arunprocessors/AP14
Aruna Hotels,https://www.moneycontrol.com/india/stockpricequote/hotels/arunahotels/AH06
Aruna Hotels RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arunahotelsre/AHR01
ARUNIS ABODE,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arunisabode/MBP
Arunjyoti Bio,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/arunjyotibioventures/CP02
Arunjyoti Enter,https://www.moneycontrol.com/india/stockpricequote/retail/arunjyotienterprises/AE15
Arunoday Mills,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/arunodaymills/AM06
Arvee Laborator,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arveelaboratoriesltd/AL18
Arvin Liquid,https://www.moneycontrol.com/india/stockpricequote/chemicals/arvinliquidgases/ALG
Arvind,https://www.moneycontrol.com/india/stockpricequote/textilesdenim/arvind/A18
Arvind and Comp,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arvindcompanyshippingagencies/ACS08
Arvind Fas-RE,https://www.moneycontrol.com/india/stockpricequote/arvindfasre/arvindfashionsre/AFR
Arvind Fash PP,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arvindfashionspp/AFP03
Arvind Intl,https://www.moneycontrol.com/india/stockpricequote/plastics/arvindinternational/AI24
Arvind Polycot,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/arvindpolycot/AP15
Arvind Products,https://www.moneycontrol.com/india/stockpricequote/trading/arvindproducts/AP27
Arvind Rashayan,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/arvindrashayanaudyog/ARU
Arvind Remedies,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/arvindremedies/AR06
Arvind Smart,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/arvindsmartspaces/AI72
ARVINDF-RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arvindfre/ARVIN19079
Aryaman Cap,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/aryamancapitalmarkets/ACM
Aryaman Fin Ser,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/aryamanfinancialservices/AFS02
Aryan Finefab,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/aryanfinefab/AF14
Aryan Pest,https://www.moneycontrol.com/india/stockpricequote/dyespigments/aryanpesticides/AP20
Aryavan Enter,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aryavanenterprise/DAS02
AS&SBL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aryansharestockbrokerslt/ARYAN54217
Asahi Fibres,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/asahifibres/AF15
Asahi India,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/asahiindiaglass/AIG01
Asahi Infra,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/asahiinfrastructureandprojects/AIA
Asahi Songwon,https://www.moneycontrol.com/india/stockpricequote/dyespigments/asahisongwoncolors/ASC01
Asarfi Hospital,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/asarfihospital/AH12
ascaps,https://www.moneycontrol.com/india/stockpricequote/ascaps/ascapssdpocdpcsdpsd/RGI02
ASCASVV,https://www.moneycontrol.com/india/stockpricequote/diversified/dbadifgauidfgiuabckb/RIP03
Ascensive,https://www.moneycontrol.com/india/stockpricequote/educationalinstitutions/ascensiveeducare/AE23
Ascent Exim,https://www.moneycontrol.com/india/stockpricequote/trading/ascenteximindia/ACF02
ASCOM,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ascom/ASCOM15030
Ascom Leasing,https://www.moneycontrol.com/india/stockpricequote/ascomleasing/ascomleasinginvestments/ALI04
Aseem Global,https://www.moneycontrol.com/india/stockpricequote/trading/aseemglobal/AG02
Asha Agro Ind,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashaagroindustries/AAI03
Ashapura Intima,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/ashapuraintimatesfashion/AIF01
Ashapura Mine,https://www.moneycontrol.com/india/stockpricequote/miningminerals/ashapuraminechem/AM07
Ashapuri Gold,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/ashapurigoldornament/AGO
Ashari Agencies,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ashariagencies/AA10
Ashari Properti,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/asharipropertiesfinances/APF01
Ashco Niulab,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/ashconiulabindustries/ANI
Ashiana Agro,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashianaagroindustries/AAI04
Ashiana Housing,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ashianahousing/AH07
Ashiana Ispat,https://www.moneycontrol.com/india/stockpricequote/steelrolling/ashianaispat/AI25
Ashika Credit,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ashikacreditcapital/ACC07
Ashim Invest,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ashiminvestmentcompany/AI56
Ashima,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ashima/A10
Ashirwad Steel,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/ashirwadsteelindustries/ASI
AshirwadCapital,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/ashirwadcapital/AC09
Ashish Polyplas,https://www.moneycontrol.com/india/stockpricequote/plastics/ashishpolyplast/APL03
Ashnisha Indust,https://www.moneycontrol.com/india/stockpricequote/ashnishaindust/ashnishaindustrieslimited/ASHNI54170
Ashnoor Text,https://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/ashnoortextilemills/ATM
Ashok Alco-Chem,https://www.moneycontrol.com/india/stockpricequote/chemicals/ashokalcochem/AAC01
Ashok Fashions,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/ashokfashions/AF16
Ashok Ley Fin,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ashokleylandfinance/ALF01
Ashok Leyland,https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/ashokleyland/AL
Ashoka Buildcon,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB
Ashoka Cotseeds,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ashokacotseeds/ACL07
Ashoka Metcast ,https://www.moneycontrol.com/india/stockpricequote/diversified/ashokametcastlimited/AML04
Ashoka Refinery,https://www.moneycontrol.com/india/stockpricequote/ashokarefinery/ashokarefineries/AR
Ashtavinayak,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shreeashtavinayakcinevision/SAC03
Ashutosh Paper ,https://www.moneycontrol.com/india/stockpricequote/paper/ashutoshpapermills/APM03
Asia Capital,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asiacapital/AC28
Asia Pacific ,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/asiapacificfinancialservices/APF
Asia Pacific In,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/asiapacificinvestmenttrust/API03
Asia Pack,https://www.moneycontrol.com/india/stockpricequote/packaging/asiapack/AP16
Asia Refinery,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/asiarefinery/AR01
Asia Threads,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/asiathreads/AT12
Asiacorp Sec,https://www.moneycontrol.com/india/stockpricequote/printingstationery/asiacorpsecurities/AS09
Asian,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asianwarehousing/AW02
Asian Agalite,https://www.moneycontrol.com/india/stockpricequote/miningminerals/asianagaliteindia/AAI05
Asian Alloys,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/asianalloys/AA05
Asian Bearings,https://www.moneycontrol.com/india/stockpricequote/bearings/asianbearings/AB13
Asian Cables,https://www.moneycontrol.com/india/stockpricequote/electricequipment/asiancablesindustries/ACI10
Asian Closures ,https://www.moneycontrol.com/india/stockpricequote/packaging/asianclosures/ACL
Asian Conso,https://www.moneycontrol.com/india/stockpricequote/trading/asianconsolidatedindustries/ACI09
Asian Consolida,https://www.moneycontrol.com/india/stockpricequote/packaging/asianconsolidatedindustries/ACI11
Asian Electroni,https://www.moneycontrol.com/india/stockpricequote/electricals/asianelectronics/AE11
Asian Energy,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/asianenergyservices/AOS
Asian Fertilize,https://www.moneycontrol.com/india/stockpricequote/fertilisers/asianfertilizers/AF18
Asian Films,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/asianfilmsproductiondistribution/AFP02
Asian Flora Ltd,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asianflora/AFL01
ASIAN GRANI RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asiangranitoindiare/AGI05
Asian Granito,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/asiangranitoindia/AGI04
Asian Hotel (E),https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelseast/AHE01
Asian Hotel (W),https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelswest/AHW
Asian Hotels,https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelsnorth/AH
Asian Ind Ent,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asianindustriesenterprises/AIE
Asian Indstl,https://www.moneycontrol.com/india/stockpricequote/engineering/asianindustrial/AI38
Asian Lakto Ind,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asianlaktoindustries/ALI03
Asian Paints,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31
Asian Petro,https://www.moneycontrol.com/india/stockpricequote/asianpetro/asianpetroproductsexports/APE
Asian Star,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/asianstar/AS15
Asian Tea Expo,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/asianteaexports/ATE
Asian Tea RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asianteaexportsre/ATE05
Asian Tractors ,https://www.moneycontrol.com/india/stockpricequote/autotractors/asiantractors/ATL01
Asian Vegpro,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asianvegproindustries/AVI03
ASIAN-RE1,https://www.moneycontrol.com/india/stockpricequote/ceramicsmarblegranitesanitaryware/asiangranitoindiare1/AGI06
Asiatic Food,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asiaticfoodexports/AFE
Asiatic Infra,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/asiaticinfrastructureshelter/AIS01
Asiatic Propert,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/asiaticproperties/APL
ASIIC,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aarshyamindiainvestmentcom/AARSH54237
ASIS Logistics,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/asislogistics/P07
Asit C Mehta,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asitcmehtafinancialservices/ACM05
ASK Auto,https://www.moneycontrol.com/india/stockpricequote/autoancillariesbrakes/askautomotive/AAL02
ASL Industries,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aslindustries/AI77
Aslo Steel,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aslosteel/AS10
ASM Tech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/asmtechnologies/ASM04
ASM Tech PP,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/asmtechnologiespartlypaidup/ATP
ASMS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asms/ASMS14867
ASMTEC-RE,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/asmtechnologiesre/ATR01
Aspinwall,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aspinwallcompany/AC27
Aspira Pathlab ,https://www.moneycontrol.com/india/stockpricequote/aspirapathlab/aspirapathlabdiagnostics/APD
ASR Agro,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asragro/ASR
ASRL-RE,https://www.moneycontrol.com/india/stockpricequote/retailing/addshoperetailre/AER01
Assam,https://www.moneycontrol.com/india/stockpricequote/assam/assamentradelimited/ASSAM54291
Assam Company,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/assamcompanyindia/AC12
Assam Petrochem,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/assampetrochemicals/APL04
Assambrook,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/assambrook/A05
Assoc Alcohol,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/associatedalcoholbreweries/AAB
Assoc Business,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/associatedbusinesscredits/ABC03
Assoc Marmo,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedmarmogranites/AMG
Assoc Rubber,https://www.moneycontrol.com/india/stockpricequote/rubber/associatedrubberindustries/ARI01
Assoc Stone,https://www.moneycontrol.com/india/stockpricequote/miningminerals/associatedstoneindustrieskotah/ASI01
Associated Cera,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedceramics/ACL03
Associated Info,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/associatedinfotech/AI48
Astec Life,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/asteclifesciences/AL13
Aster DM Health,https://www.moneycontrol.com/india/stockpricequote/diversified/asterdmhealthcareltd/ADH
Astra Microwave,https://www.moneycontrol.com/india/stockpricequote/astramicrowave/astramicrowaveproducts/AMP01
Astral Ltd,https://www.moneycontrol.com/india/stockpricequote/plastics/astrallimited/APT02
AstraZeneca,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrazenecapharma/AZP
Astron Drugs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrondrugsindustries/ADI03
Astron Paper & ,https://www.moneycontrol.com/india/stockpricequote/paper/astronpaperboardmillltd/APB
Asutosh Ent,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/asutoshenterprises/AEL
Asya Infosoft,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/asyainfosoft/SHF
Atal,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/atalrealtech/ARL
Atam Valves,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/atamvalves/AV02
Atash Ind,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/atashindustries/AI27
Atash Securitie,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/atashsecurities/ASL04
Atcom Tech,https://www.moneycontrol.com/india/stockpricequote/electricals/atcomtechnologies/AT
Atharv Ent,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/atharventerprises/AE14
Athena Constr,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/athenaconstructions/AC21
Athena Finance,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/athenafinancialservices/AFS03
Athena Global,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/athenaglobaltechnologies/VJIL
Atishay,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/atishay/AI19
Atlanta Devcon,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/atlantadevcon/SGV
Atlanta Infra,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/atlantainfrastructurefinance/KS
Atlantaa,https://www.moneycontrol.com/india/stockpricequote/atlantaa/atlantaa/A9
Atlantic Spin,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/atlanticspinningweavingmills/ASW
Atlas Copco,https://www.moneycontrol.com/india/stockpricequote/compressors/atlascopcoindia/ACI
Atlas Cycles,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/atlascycleindustries/ACI08
Atlas Jewellery,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/atlasjewelleryindia/GEW
Atlas Soya,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/atlassoyaproducts/ASP
Atma Steels,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/atmasteels/AS11
ATN Int,https://www.moneycontrol.com/india/stockpricequote/atnint/atninternational/AI50
ATN Telefilms,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/atntelefilms/ATN01
Atul,https://www.moneycontrol.com/india/stockpricequote/chemicals/atul/A06
Atul Auto,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/atulauto/AA08
Atul Glass,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/atulglassindustries/AGI02
AturiaContinent,https://www.moneycontrol.com/india/stockpricequote/pumps/aturiacontinental/AC13
ATV Projects,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/atvprojectsindia/ATV
AU Small Financ,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/ausmallfinancebank/ASF02
Auran Paper,https://www.moneycontrol.com/india/stockpricequote/paper/aurangabadpapermills/APM02
Aurangabad Dist,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aurangabaddistillery/AD05
AurangabadPaper,https://www.moneycontrol.com/india/stockpricequote/paper/aurangabadpapermills/APM04
Auriferous Aqua,https://www.moneycontrol.com/india/stockpricequote/aquaculture/auriferousaquafarma/AAF01
Aurionpro Solut,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12
Auro Impex,https://www.moneycontrol.com/india/stockpricequote/chemicals/auroimpexchemicals/AIC01
Auro Labs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurolaboratories/AL06
Aurobindo Pharm,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP
Auroknit Export,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/auroknitexportsindia/AEI
Auroma Coke Ltd,https://www.moneycontrol.com/india/stockpricequote/miningminerals/auromacoke/ACL06
Auromed Ltd,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/auromed/AL09
Aurum Proptech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurumproptech/M19
Aurum Soft,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aurumsoftsystems/JS05
AURUM-RE,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/aurumproptechre/APR03
AURUMPP,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/aurumproptechpp/APP04
Ausom Enterp,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ausomenterprise/CE06
Austin Eng,https://www.moneycontrol.com/india/stockpricequote/bearings/austinengineeringcompany/AEC04
Austral Coke,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/australcokeprojects/ACP02
Authum Inv-RE,https://www.moneycontrol.com/india/stockpricequote/authuminvre/authuminvestmentinfrastructurere/AII02
Authum Invest,https://www.moneycontrol.com/india/stockpricequote/authuminvest/authuminvestmentinfrastucture/AII01
Auto Pins(I),https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autopinsi/API05
Auto Products,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autoproducts/AP23
Auto Stampings,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/automotivestampingsassemblies/ASA01
Auto Tension,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autotension/AT10
